independent_run,run,step,population,rollouts,unique_tasks,reward_mean,reward_std,reward_p10,reward_median,reward_p90,success_rate,turns_mean,turns_std,ran_out_of_turns_rate,grounding_mean,invalid_actions_mean,invalid_action_rate,unrecognized_feedback_rate,adjacent_action_repeat_rate,completion_tokens_mean,prompt_tokens_processed_mean,generation_seconds_mean,policy_version_mean,policy_version_max,error_rate
2,always_on/echo_0.5,33,all_candidates,409,55,0.7819070904645478,0.35488595388881444,0.2,1.0,1.0,0.6968215158924206,9.271393643031784,7.65529928247184,0.29584352078239606,0.9366906878974748,1.0513447432762837,0.11339662447257384,0.08570675105485231,0.08601832692876145,50.992665036674815,15444.870415647922,38.795294855509525,31.760391198044008,32.0,0.0
2,always_on/echo_0.5,33,retained_trainable,130,17,0.5384615384615384,0.40165707060484307,0.0,0.5,1.0,0.36153846153846153,15.838461538461539,5.985628745527904,0.6230769230769231,0.9001425884189637,1.876923076923077,0.11850412821758136,0.10053423992229238,0.08294453084499741,87.52307692307693,28107.138461538463,67.80202837357155,31.753846153846155,32.0,0.0
2,always_on/echo_0.5,34,all_candidates,306,36,0.784640522875817,0.3458070739000996,0.0,1.0,1.0,0.6764705882352942,9.741830065359476,7.610751892111519,0.30392156862745096,0.9527308462501657,0.8464052287581699,0.08688359610868836,0.05333780610533378,0.11850467289719627,52.19934640522876,16515.16339869281,42.67630724735509,32.76143790849673,33.0,0.0
2,always_on/echo_0.5,34,retained_trainable,128,14,0.53046875,0.39888140780896236,0.0,0.5,1.0,0.328125,15.984375,5.9173795601917405,0.6171875,0.9195195831282688,1.5390625,0.09628543499511241,0.06256109481915934,0.12252346193952034,85.1484375,28811.9453125,71.62063518352807,32.6875,33.0,0.0
2,always_on/echo_0.5,35,all_candidates,341,46,0.7936950146627565,0.3562185537600771,0.0,1.0,1.0,0.7214076246334311,8.961876832844574,7.55595052037497,0.2756598240469208,0.9764052557566444,0.39296187683284456,0.04384816753926701,0.025850785340314136,0.13370165745856355,50.618768328445746,14894.196480938417,37.49724407210029,33.74486803519061,34.0,0.0
2,always_on/echo_0.5,35,retained_trainable,125,16,0.5928,0.4196630182526081,0.0,0.6666666666666666,1.0,0.464,15.192,5.767073434594014,0.536,0.9692032856032856,0.496,0.03264876250658241,0.02317008952080042,0.1262683201803833,82.224,26278.504,63.883436012268064,33.552,34.0,0.0
2,always_on/echo_0.5,36,all_candidates,249,32,0.7763052208835342,0.3365850811247432,0.2,1.0,1.0,0.6506024096385542,9.95582329317269,7.877708383941951,0.3333333333333333,0.9731914225890129,0.4457831325301205,0.04477611940298507,0.028237192416296894,0.15336322869955157,52.70281124497992,17454.578313253012,44.36417090461915,34.70281124497992,35.0,0.0
2,always_on/echo_0.5,36,retained_trainable,128,16,0.562890625,0.356580103176767,0.0,0.5,1.0,0.3125,16.109375,6.075352838261741,0.6484375,0.9484499007936508,0.859375,0.0533462657613967,0.03346265761396702,0.15253360910031025,85.9296875,30033.71875,72.49624931998551,34.5,35.0,0.0
2,always_on/echo_0.5,37,all_candidates,391,51,0.7908780903665814,0.3423865170437617,0.2,1.0,1.0,0.6879795396419437,9.941176470588236,7.685247943695142,0.31202046035805625,0.9713284752220005,0.47570332480818417,0.047851813738101365,0.02649858502701312,0.18135011441647597,52.265984654731454,17300.219948849106,44.37123424744667,35.85421994884911,36.0,0.0
2,always_on/echo_0.5,37,retained_trainable,128,16,0.6111979166666667,0.359971481889104,0.0,0.6666666666666666,1.0,0.359375,15.6171875,6.683843736192801,0.640625,0.9582271107456141,0.8046875,0.05152576288144072,0.031015507753876938,0.18546231961517906,84.3984375,29632.34375,72.0590776912868,35.6875,36.0,0.0
2,always_on/echo_0.5,38,all_candidates,398,46,0.8104690117252932,0.3032659615852955,0.3333333333333333,1.0,1.0,0.6934673366834171,9.007537688442211,7.786242439325689,0.2989949748743719,0.9816692589933795,0.3492462311557789,0.03877266387726639,0.01896792189679219,0.20269846250392218,47.50251256281407,15519.977386934674,39.68041778689054,36.79396984924623,37.0,0.0
2,always_on/echo_0.5,38,retained_trainable,132,17,0.5851010101010101,0.3470732462777965,0.17000000000000004,0.5,1.0,0.3484848484848485,16.325757575757574,5.527474369992814,0.6287878787878788,0.969035594035594,0.5757575757575758,0.035266821345707654,0.022273781902552203,0.20118635689569947,86.91666666666667,30125.81818181818,72.86562498771784,36.696969696969695,37.0,0.0
2,always_on/echo_0.5,39,all_candidates,447,57,0.8351230425055929,0.3013484130433383,0.3333333333333333,1.0,1.0,0.7360178970917226,8.935123042505593,7.287499420490714,0.2550335570469799,0.9851725333897503,0.26174496644295303,0.029293940911367052,0.015022533800701052,0.22779813927262477,46.82326621923937,14699.76510067114,37.059652626114406,37.84787472035794,38.0,0.0
2,always_on/echo_0.5,39,retained_trainable,128,16,0.70546875,0.3142458825790434,0.3333333333333333,0.775,1.0,0.453125,14.6796875,6.329412484768531,0.515625,0.9769399445422569,0.4296875,0.02927088877062267,0.020223523150612027,0.23586521987435752,78.3828125,25903.0234375,61.49688978865743,37.75,38.0,0.0
2,always_on/echo_0.5,40,all_candidates,372,44,0.7882168458781361,0.3347807528815955,0.25,1.0,1.0,0.6854838709677419,10.131720430107526,7.767201807719475,0.3064516129032258,0.978011310672601,0.3817204301075269,0.03767577606792252,0.014062085433802069,0.18163085075066235,54.685483870967744,17738.521505376346,45.49235200881958,38.85752688172043,39.0,0.0
2,always_on/echo_0.5,40,retained_trainable,123,15,0.6237127371273713,0.3630519542086896,0.0,0.6666666666666666,1.0,0.4146341463414634,16.382113821138212,5.066260668163103,0.5528455284552846,0.9796296296296296,0.35772357723577236,0.02183622828784119,0.007444168734491315,0.17071881606765327,92.16260162601625,30199.357723577235,75.66359103404409,38.67479674796748,39.0,0.0
2,always_on/echo_0.5,41,all_candidates,357,47,0.8037348272642391,0.31397087436748466,0.25,1.0,1.0,0.6722689075630253,9.565826330532213,7.820769425140436,0.32212885154061627,0.9871272804709337,0.25210084033613445,0.02635431918008785,0.02254758418740849,0.1671026814911707,58.11484593837535,16510.689075630253,41.966676004794465,39.773109243697476,40.0,0.0
2,always_on/echo_0.5,41,retained_trainable,128,16,0.5951822916666667,0.32361585825511197,0.2,0.6666666666666666,1.0,0.28125,16.8125,5.7672973523132995,0.7109375,0.9723003056884636,0.5390625,0.032063197026022304,0.02973977695167286,0.1600790513833992,101.4765625,31525.90625,74.07437966018915,39.6875,40.0,0.0
2,always_on/echo_0.5,42,all_candidates,469,57,0.827683013503909,0.30841385255416714,0.25,1.0,1.0,0.7270788912579957,9.571428571428571,7.291502362420789,0.27292110874200426,0.975398077900603,0.42217484008528783,0.044107819113388284,0.022944976609489864,0.1472636815920398,55.072494669509595,16129.313432835821,41.111234250099166,40.83795309168443,41.0,0.0
2,always_on/echo_0.5,42,retained_trainable,128,16,0.6166666666666667,0.3621825717476999,0.0,0.6666666666666666,1.0,0.3671875,16.5078125,5.097481139233744,0.625,0.9623135801743943,0.7265625,0.04401325130146711,0.027922385234264078,0.1340050377833753,100.234375,30252.359375,72.48071913607419,40.75,41.0,0.0
2,always_on/echo_0.5,43,all_candidates,465,53,0.8603584229390681,0.26166613581919596,0.4,1.0,1.0,0.7419354838709677,8.427956989247312,7.410808229997993,0.24086021505376345,0.9770172162616984,0.4172043010752688,0.0495024240877775,0.027558050523092625,0.12912565141864504,49.53978494623656,14274.50752688172,36.05132694757113,41.795698924731184,42.0,0.0
2,always_on/echo_0.5,43,retained_trainable,128,14,0.6645833333333333,0.29980462388028645,0.3333333333333333,0.6666666666666666,1.0,0.328125,16.359375,5.655106065263055,0.609375,0.9568804824561403,0.8515625,0.05205348615090735,0.03868194842406877,0.09155645981688708,101.96875,30376.7421875,71.41950337588787,41.8125,42.0,0.0
2,always_on/echo_0.5,44,all_candidates,522,62,0.843933588761175,0.294020191456613,0.3333333333333333,1.0,1.0,0.7471264367816092,8.996168582375478,7.399388027036095,0.25862068965517243,0.9814714787424833,0.32567049808429116,0.036201022146507666,0.019378194207836458,0.1344034499281265,51.88505747126437,15045.24521072797,37.71170566273832,42.81992337164751,43.0,0.0
2,always_on/echo_0.5,44,retained_trainable,128,15,0.6786458333333333,0.34054017483563276,0.2,0.7333333333333334,1.0,0.4453125,16.1015625,5.696544791239138,0.5703125,0.9730149062216593,0.5234375,0.032508491023774864,0.015526443474041727,0.12467666839110192,98.484375,29485.2421875,70.86074786819518,42.8125,43.0,0.0
2,always_on/echo_0.5,45,all_candidates,440,57,0.8521590909090909,0.2926968990100214,0.3333333333333333,1.0,1.0,0.7522727272727273,9.111363636363636,7.205039773692847,0.25,0.9758411601025238,0.4318181818181818,0.04739336492890995,0.027188825143427287,0.13617259736620901,53.42045454545455,15407.586363636363,37.79860689531673,43.81136363636364,44.0,0.0
2,always_on/echo_0.5,45,retained_trainable,134,17,0.6712686567164179,0.3212833910674617,0.2,0.6666666666666666,1.0,0.3656716417910448,16.350746268656717,5.662468032510426,0.6417910447761194,0.9412192285326614,1.126865671641791,0.0689183021451392,0.04427202190780465,0.13563441905687895,94.14179104477611,30553.037313432837,69.85135907379549,43.82089552238806,44.0,0.0
2,always_on/echo_0.5,46,all_candidates,575,63,0.8462028985507246,0.28575618368346384,0.25,1.0,1.0,0.7408695652173913,8.803478260869566,7.399740658613976,0.24,0.9775072900656424,0.4330434782608696,0.04919004346108258,0.030225207427894113,0.1274793848896813,59.10956521739131,14807.206956521739,38.75291338132775,44.86608695652174,45.0,0.0
2,always_on/echo_0.5,46,retained_trainable,125,15,0.6045333333333333,0.342652243535629,0.0,0.6666666666666666,1.0,0.304,16.84,5.191377466530439,0.656,0.9435789473684211,1.128,0.0669833729216152,0.05510688836104513,0.09191919191919191,142.256,31659.608,79.6907963886261,44.616,45.0,0.0
2,always_on/echo_0.5,47,all_candidates,683,67,0.8640312347486578,0.2685700452488445,0.5,1.0,1.0,0.7584187408491947,8.418740849194728,7.242125032645995,0.23865300146412885,0.9802412808150901,0.37774524158125916,0.044869565217391306,0.025391304347826087,0.1343990526939017,50.726207906295755,13978.994143484626,35.091534441770605,45.93411420204978,46.0,0.0
2,always_on/echo_0.5,47,retained_trainable,130,15,0.6541025641025641,0.28260888937257395,0.3333333333333333,0.6666666666666666,1.0,0.2846153846153846,17.576923076923077,4.358661376395606,0.7,0.9482975113122172,1.0307692307692307,0.05864332603938731,0.03938730853391685,0.11322505800464037,109.86923076923077,32468.2,77.46246418586144,45.815384615384616,46.0,0.0
2,always_on/echo_0.5,48,all_candidates,454,53,0.8419970631424376,0.2860919109118121,0.3333333333333333,1.0,1.0,0.7268722466960352,9.808370044052863,7.412682338923006,0.2753303964757709,0.9662215540983221,0.5925110132158591,0.060408713227037954,0.034134291488883896,0.1285321330332583,61.82599118942731,16770.83920704846,43.41156822416751,46.87224669603524,47.0,0.0
2,always_on/echo_0.5,48,retained_trainable,124,14,0.6698924731182795,0.30454794499973414,0.3333333333333333,0.6666666666666666,1.0,0.3387096774193548,17.81451612903226,3.840293452085003,0.6693548387096774,0.9268372544263885,1.4435483870967742,0.08103214124038026,0.05070167496604799,0.10887290167865707,126.83870967741936,33517.5,83.69364113000131,46.70967741935484,47.0,0.0
2,always_on/echo_0.5,49,all_candidates,719,71,0.8742929995363932,0.2481911506024097,0.5,1.0,1.0,0.7593880389429764,8.250347705146035,7.4500597315910815,0.24200278164116829,0.9814202757526819,0.3574408901251738,0.04332434254888739,0.02140930546190155,0.14463840399002495,48.738525730180804,13768.335187760778,34.51447794467252,47.90542420027816,48.0,0.0
2,always_on/echo_0.5,49,retained_trainable,128,14,0.6845052083333333,0.2711471226578867,0.3333333333333333,0.6666666666666666,1.0,0.2734375,17.8125,4.1996093568330854,0.7265625,0.9541015625,0.90625,0.05087719298245614,0.03640350877192983,0.11013011152416356,109.2265625,33483.359375,74.89015592448413,47.875,48.0,0.0
2,always_on/echo_0.5,50,all_candidates,600,58,0.8682777777777778,0.26902291769831355,0.3333333333333333,1.0,1.0,0.78,8.861666666666666,6.874532509358161,0.215,0.9812422577422577,0.34833333333333333,0.039307880383675005,0.021064510062065073,0.13652745389018445,53.89833333333333,14626.745,36.99192753235499,48.885,49.0,0.0
2,always_on/echo_0.5,50,retained_trainable,128,13,0.5856770833333333,0.28451602406024273,0.2,0.6,1.0,0.21875,17.28125,5.270699520699316,0.7578125,0.94609375,1.078125,0.06238698010849909,0.0379746835443038,0.12428023032629558,117.0,32595.8203125,76.0350011587143,48.8125,49.0,0.0
2,always_on/echo_0.5,51,all_candidates,745,84,0.8917449664429531,0.2384281061526144,0.5,1.0,1.0,0.8026845637583893,8.126174496644296,6.926085270743107,0.19328859060402684,0.980720750853213,0.33691275167785234,0.04146019160885365,0.022299306243805748,0.12394047843284987,51.03624161073825,13342.841610738255,33.318655565441055,50.0,50.0,0.0
2,always_on/echo_0.5,51,retained_trainable,128,15,0.666796875,0.2705807804339295,0.3333333333333333,0.6666666666666666,1.0,0.2890625,17.3984375,4.153951138204896,0.640625,0.9417792277167277,1.140625,0.0655590480466996,0.04535249214189493,0.0886136255359695,121.234375,32720.65625,77.60032437369227,50.0,50.0,0.0
2,always_on/echo_0.5,52,all_candidates,727,76,0.8721916552040349,0.25585689312125387,0.5,1.0,1.0,0.7661623108665749,9.112792297111417,7.127136956657301,0.24209078404401652,0.9767717655423077,0.37551581843191195,0.04120754716981132,0.023245283018867923,0.12546625974906747,52.3878954607978,15087.25447042641,38.12622566269057,50.880330123796426,51.0,0.0
2,always_on/echo_0.5,52,retained_trainable,128,14,0.6490885416666666,0.27535731674062247,0.2,0.6666666666666666,1.0,0.234375,18.5625,2.879751508377068,0.75,0.94375,1.125,0.06060606060606061,0.04250841750841751,0.09741992882562278,114.3984375,34998.2734375,80.96073512174189,50.875,51.0,0.0
2,always_on/echo_0.5,53,all_candidates,648,72,0.8810442386831275,0.24876476063988118,0.5,1.0,1.0,0.7839506172839507,8.364197530864198,6.985440036546834,0.2037037037037037,0.9698795154965965,0.4675925925925926,0.055904059040590405,0.02933579335793358,0.10938809723386421,56.300925925925924,13806.699074074075,35.064484360409374,51.80246913580247,52.0,0.0
2,always_on/echo_0.5,53,retained_trainable,128,13,0.6477864583333334,0.2849248430823682,0.2,0.6666666666666666,1.0,0.28125,17.5,4.183300132670378,0.6484375,0.9342470760233919,1.3046875,0.07455357142857143,0.048214285714285716,0.08143939393939394,107.2734375,33132.734375,75.94434780627489,51.8125,52.0,0.0
2,always_on/echo_0.5,54,all_candidates,672,75,0.8980654761904762,0.2331658150333579,0.5,1.0,1.0,0.8169642857142857,8.157738095238095,6.651315632691897,0.1800595238095238,0.9693611819727892,0.40625,0.04979934330536301,0.018241517694272163,0.12681912681912683,47.5625,13134.32142857143,32.79174506061134,52.86904761904762,53.0,0.0
2,always_on/echo_0.5,54,retained_trainable,128,14,0.76171875,0.2614426404238047,0.3333333333333333,0.6666666666666666,1.0,0.4765625,15.7578125,4.933536532229568,0.5,0.94453125,1.109375,0.07040158651462568,0.03470500743678731,0.10164107993647432,94.1015625,28519.671875,67.11485200934112,52.875,53.0,0.0
2,always_on/echo_0.5,55,all_candidates,784,76,0.8851615646258504,0.24689150668611998,0.5,1.0,1.0,0.7946428571428571,8.348214285714286,6.793223054212611,0.1913265306122449,0.9746180088335701,0.41836734693877553,0.050114591291061876,0.020932009167303284,0.12254816872070821,48.794642857142854,13531.585459183674,33.74322200581736,53.93877551020408,54.0,0.0
2,always_on/echo_0.5,55,retained_trainable,128,14,0.6833333333333333,0.2657944720811343,0.3333333333333333,0.6666666666666666,1.0,0.296875,17.125,4.11931426332102,0.6171875,0.9411272321428571,1.1484375,0.06706204379562043,0.0406021897810219,0.09253875968992248,106.0546875,31856.3515625,74.59648243151605,53.75,54.0,0.0
2,always_on/echo_0.5,56,all_candidates,792,71,0.923253367003367,0.20677472683336678,0.6666666666666666,1.0,1.0,0.8522727272727273,8.13510101010101,6.632349572239299,0.15656565656565657,0.9794988891579801,0.29797979797979796,0.03662889958094056,0.021418593822753376,0.11449301008671031,55.130050505050505,13170.10606060606,33.61462790195388,54.92929292929293,55.0,0.0
2,always_on/echo_0.5,56,retained_trainable,128,12,0.7946614583333333,0.22326621342291492,0.4700000000000001,0.8,1.0,0.46875,16.1015625,5.144535699029967,0.453125,0.947265625,1.0546875,0.06550218340611354,0.053857350800582245,0.08329022245214693,144.5703125,30491.1796875,75.82549435831606,54.8125,55.0,0.0
2,always_on/echo_0.5,57,all_candidates,744,63,0.8794802867383513,0.2388744863326896,0.4,1.0,1.0,0.7688172043010753,8.588709677419354,6.927053202986326,0.2217741935483871,0.9699076740911418,0.4879032258064516,0.0568075117370892,0.028482003129890455,0.12539851222104145,49.83467741935484,14057.854838709678,35.32031178410335,55.87096774193548,56.0,0.0
2,always_on/echo_0.5,57,retained_trainable,128,11,0.6744791666666666,0.22873005282640982,0.3333333333333333,0.6666666666666666,1.0,0.21875,17.34375,4.6861456376749535,0.7265625,0.929296875,1.4140625,0.08153153153153153,0.060810810810810814,0.09990439770554493,106.09375,32802.4375,73.39300517551601,55.8125,56.0,0.0
2,always_on/echo_0.5,58,all_candidates,997,84,0.9013373453694417,0.2304773274978139,0.5,1.0,1.0,0.8204613841524574,8.324974924774322,6.776464382919166,0.18455366098294884,0.9759847289480306,0.4112337011033099,0.04939759036144578,0.018072289156626505,0.1225523757359989,48.52557673019057,13468.983951855567,33.635968302054295,56.87963891675025,57.0,0.0
2,always_on/echo_0.5,58,retained_trainable,128,12,0.7106770833333333,0.2535488938216054,0.3333333333333333,0.6666666666666666,1.0,0.328125,18.421875,2.337230515883061,0.6328125,0.9425091911764706,1.1484375,0.062340966921119595,0.03986429177268872,0.11659192825112108,110.5390625,34752.1953125,77.56150724738836,56.9375,57.0,0.0
2,always_on/echo_0.5,59,all_candidates,1082,82,0.9038508934072705,0.2270805523912377,0.6,1.0,1.0,0.8197781885397413,8.10536044362292,6.597343672965024,0.17282809611829944,0.9780330267391266,0.35489833641404805,0.04378563283922463,0.024401368301026224,0.13917793964620187,46.55822550831793,12985.780961182994,32.60495153086023,57.92329020332717,58.0,0.0
2,always_on/echo_0.5,59,retained_trainable,130,11,0.7125641025641025,0.20776652678317806,0.39333333333333337,0.6666666666666666,1.0,0.24615384615384617,17.50769230769231,3.855557734464235,0.6307692307692307,0.9373076923076923,1.2538461538461538,0.07161687170474516,0.05755711775043937,0.11556383970177074,105.56923076923077,32624.53076923077,72.45187284212847,57.87692307692308,58.0,0.0
2,always_on/echo_0.5,60,all_candidates,939,84,0.9092651757188498,0.21130753433590102,0.6,1.0,1.0,0.8157614483493077,8.64643237486688,6.926866983498974,0.20234291799787008,0.9777823289005398,0.4078807241746539,0.04717329720408917,0.02586525434166769,0.11727019498607243,49.50479233226837,14141.046858359958,35.551384424630065,58.89669861554846,59.0,0.0
2,always_on/echo_0.5,60,retained_trainable,132,11,0.6828282828282828,0.22078391284189752,0.3333333333333333,0.6666666666666666,1.0,0.20454545454545456,18.454545454545453,3.3311287475542537,0.7424242424242424,0.9200757575757575,1.5984848484848484,0.08661740558292283,0.054187192118226604,0.0998263888888889,110.42424242424242,34759.106060606064,77.4141691254847,58.81818181818182,59.0,0.0
2,always_on/echo_0.5,61,all_candidates,1074,83,0.8994723774053383,0.22892603395377514,0.5,1.0,1.0,0.8128491620111732,8.192737430167599,6.91536379229948,0.19273743016759776,0.97975826676944,0.3789571694599628,0.04625525627912263,0.026593931128537335,0.12362459546925567,45.732774674115454,13338.037243947858,33.46687017961143,59.93482309124767,60.0,0.0
2,always_on/echo_0.5,61,retained_trainable,128,10,0.6252604166666667,0.20085520687202552,0.3333333333333333,0.6666666666666666,1.0,0.1171875,19.3671875,1.9116055659690234,0.8671875,0.91953125,1.609375,0.08309802339653086,0.05687777329568374,0.11016588685665674,113.6328125,36836.9453125,83.6735889352858,60.0,60.0,0.0
2,always_on/echo_0.5,62,all_candidates,832,82,0.8912860576923076,0.2364020717728972,0.5,1.0,1.0,0.8016826923076923,8.818509615384615,6.809000949669478,0.21153846153846154,0.9792786273555504,0.39903846153846156,0.04525010222161646,0.02180727817909227,0.1315910837817064,49.16466346153846,14313.530048076924,36.118919357943994,60.89903846153846,61.0,0.0
2,always_on/echo_0.5,62,retained_trainable,128,14,0.683984375,0.2346447738492129,0.4,0.6666666666666666,1.0,0.2734375,18.875,2.564785566085399,0.7890625,0.9439298115079365,1.1171875,0.0591887417218543,0.039735099337748346,0.10620629370629371,113.2265625,35389.859375,79.64831570349634,60.9375,61.0,0.0
2,always_on/echo_0.5,63,all_candidates,785,84,0.9053927813163483,0.22152547585274032,0.5,1.0,1.0,0.8229299363057325,8.48407643312102,6.667541965879888,0.1821656050955414,0.9796258790191072,0.3910828025477707,0.0460960960960961,0.023273273273273273,0.1417872340425532,48.14140127388535,13657.231847133758,34.26851647735401,61.90318471337579,62.0,0.0
2,always_on/echo_0.5,63,retained_trainable,128,16,0.7479166666666667,0.24866832830097202,0.4,0.8,1.0,0.4140625,16.4140625,5.362670952621814,0.6171875,0.9443536931818182,1.09375,0.06663493574488338,0.043312708234174206,0.11910795742524075,97.2265625,29794.03125,68.1557392720133,62.0,62.0,0.0
2,always_on/echo_0.5,64,all_candidates,1018,83,0.9000327439423706,0.23127778042821376,0.5,1.0,1.0,0.8172888015717092,9.111001964636543,6.675208272358808,0.1905697445972495,0.9776212796736178,0.43320235756385067,0.047547169811320754,0.025768194070080862,0.14194017197529368,51.10805500982318,14831.511787819254,37.62535984553616,62.918467583497055,63.0,0.0
2,always_on/echo_0.5,64,retained_trainable,128,10,0.6424479166666667,0.22117563265823573,0.3333333333333333,0.6666666666666666,1.0,0.171875,18.6171875,3.345054870976521,0.828125,0.9060628507159443,1.875,0.10071338648762064,0.06672261854804867,0.11840354767184036,108.5234375,35248.2578125,77.84359709918499,62.8125,63.0,0.0
2,always_on/echo_0.5,65,all_candidates,1281,84,0.9040853499869894,0.22157808936075174,0.5,1.0,1.0,0.8235753317720531,8.426229508196721,6.747670178689701,0.1873536299765808,0.9804542596882051,0.375487900078064,0.044561793589030944,0.02436538817861775,0.14474929044465468,48.88914910226386,13595.135831381733,33.967201620224024,63.89929742388759,64.0,0.0
2,always_on/echo_0.5,65,retained_trainable,128,9,0.6182291666666666,0.18795589829760892,0.4,0.6666666666666666,1.0,0.109375,19.1796875,2.4604166115403605,0.875,0.921875,1.5625,0.0814663951120163,0.059877800407331976,0.11130210571551354,116.4921875,36156.8828125,81.06623990274966,63.9375,64.0,0.0
2,always_on/echo_0.5,66,all_candidates,1330,84,0.903984962406015,0.22551526765972746,0.5,1.0,1.0,0.8172932330827067,8.498496240601504,6.81641632922272,0.18947368421052632,0.9747196413385105,0.4774436090225564,0.056179775280898875,0.02972662125099531,0.1326581770781109,49.01353383458647,13740.115037593985,34.498792068581835,64.91578947368421,65.0,0.0
2,always_on/echo_0.5,66,retained_trainable,128,9,0.67421875,0.1726637127597836,0.3333333333333333,0.6666666666666666,0.8833333333333329,0.1015625,19.1875,2.037730048362638,0.8359375,0.8839154411764706,2.3203125,0.12092833876221498,0.07776872964169382,0.10223367697594501,113.9453125,36215.5859375,81.17919652536511,64.9375,65.0,0.0
2,always_on/echo_0.5,67,all_candidates,1222,84,0.9261865793780687,0.1974948269869111,0.6066666666666671,1.0,1.0,0.8567921440261865,8.085924713584289,6.285617197674923,0.13584288052373159,0.9798842236889796,0.37479541734860883,0.04635158384778869,0.023580609250075903,0.1280748354313431,46.823240589198036,12789.50163666121,31.959773713750263,65.92307692307692,66.0,0.0
2,always_on/echo_0.5,67,retained_trainable,128,10,0.6859375,0.20147500254201653,0.3333333333333333,0.6666666666666666,1.0,0.1953125,17.625,3.684850743245919,0.65625,0.9073784722222222,1.8515625,0.10505319148936171,0.06959219858156028,0.08411654135338346,110.4921875,32453.765625,72.38048105314374,65.9375,66.0,0.0
2,always_on/echo_0.5,68,all_candidates,1417,84,0.8955069395436368,0.2396959160595633,0.5,1.0,1.0,0.817925194071983,8.685956245589272,6.642671795901434,0.1806633733239238,0.9784391808946584,0.3888496824276641,0.04476763080922977,0.021774455638609035,0.13423928013956477,50.98729710656316,14065.843330980946,35.403682900551935,66.9378969654199,67.0,0.0
2,always_on/echo_0.5,68,retained_trainable,128,9,0.6244791666666667,0.19434203342267753,0.3333333333333333,0.6666666666666666,1.0,0.109375,17.671875,4.3930153635487095,0.765625,0.90703125,1.859375,0.10521662245800177,0.0618921308576481,0.10965323336457357,116.5,33683.875,77.44933732226491,67.0,67.0,0.0
2,always_on/echo_0.5,69,all_candidates,1215,84,0.9138545953360767,0.2100995972599132,0.6,1.0,1.0,0.8304526748971194,8.57119341563786,6.793823857643126,0.18189300411522633,0.981111351767622,0.32839506172839505,0.038313808334933745,0.02064528519300941,0.1315360365257093,49.94485596707819,13935.279835390946,35.00018250893173,67.9283950617284,68.0,0.0
2,always_on/echo_0.5,69,retained_trainable,128,9,0.6822916666666666,0.17067764755526718,0.6,0.6666666666666666,1.0,0.140625,17.3125,4.726504390138658,0.734375,0.926171875,1.4765625,0.08528880866425993,0.06453068592057762,0.09865900383141762,109.0546875,32739.6640625,74.38046398200095,67.9375,68.0,0.0
2,always_on/echo_0.5,70,all_candidates,1256,84,0.9050955414012738,0.22153730417739453,0.5,1.0,1.0,0.8232484076433121,8.35031847133758,6.724554532200463,0.17834394904458598,0.9790890033723504,0.35509554140127386,0.04252479023646072,0.019260106788710908,0.135290294627383,47.857484076433124,13425.225318471337,33.74946117951612,68.88535031847134,69.0,0.0
2,always_on/echo_0.5,70,retained_trainable,128,9,0.63125,0.22622160656705137,0.3333333333333333,0.6666666666666666,1.0,0.140625,18.4375,2.8524934268110065,0.734375,0.9274586397058824,1.4453125,0.07838983050847458,0.048728813559322036,0.12051971326164874,110.90625,34401.859375,78.03971949405968,68.9375,69.0,0.0
2,always_on/echo_0.5,71,all_candidates,1533,84,0.9108501848227876,0.21591154601893253,0.5,1.0,1.0,0.8330071754729289,8.106327462491846,6.608306294599585,0.17286366601435094,0.9715659515428378,0.4455316373124592,0.054960972076929265,0.03355596684638287,0.11125390123003488,49.53750815394651,13025.857142857143,32.67615895635228,69.93215916503588,70.0,0.0
2,always_on/echo_0.5,71,retained_trainable,128,7,0.5885416666666666,0.15254994059323657,0.3333333333333333,0.6666666666666666,0.8,0.0,19.625,1.6909686573085854,0.953125,0.87421875,2.515625,0.12818471337579618,0.08917197452229299,0.10570469798657718,142.7734375,37740.1796875,89.21668139286339,69.9375,70.0,0.0
2,always_on/echo_0.5,72,all_candidates,1237,84,0.899245486391808,0.22996445116490732,0.5,1.0,1.0,0.8108326596604689,8.879547291835085,6.588558009326951,0.18674211802748586,0.9637215462849112,0.5481002425222312,0.061726147123088125,0.043517844136926435,0.10628911459936391,54.679870654810024,14295.8658043654,36.0219296705559,70.94583670169766,71.0,0.0
2,always_on/echo_0.5,72,retained_trainable,128,10,0.6669270833333333,0.18274033327479172,0.5,0.6666666666666666,1.0,0.109375,17.6328125,4.491086821677326,0.765625,0.89609375,2.078125,0.1178555604785113,0.09525919361984936,0.08407703147017379,127.0,32907.1171875,78.31181683950126,70.875,71.0,0.0
2,always_on/echo_0.5,73,all_candidates,1107,81,0.9059168925022584,0.2115513166328796,0.5,1.0,1.0,0.8102981029810298,8.371273712737127,6.708971901743108,0.1897018970189702,0.9624192380409502,0.6034327009936766,0.07208373799503615,0.05104132944858099,0.09767156862745098,50.23757904245709,13640.424570912375,34.1786218212872,71.89340560072267,72.0,0.0
2,always_on/echo_0.5,73,retained_trainable,128,11,0.6368489583333333,0.17467296257028905,0.3333333333333333,0.6666666666666666,0.8,0.0859375,18.4140625,3.1586373242418557,0.7890625,0.8822150735294118,2.3515625,0.12770470937632583,0.09333899024183284,0.09780170480035891,110.09375,35134.0703125,81.40899153240025,72.0,72.0,0.0
