variant,step,reward_mean,training_run_sd,num_training_runs
echo005,90,0.5591748289800995,0.06136778791356476,2
echo005,91,0.5714219727973038,0.06447207222008441,2
echo005,92,0.5637575604838709,0.05002376551650198,2
echo005,93,0.5672211021505376,0.05219664572952313,2
echo005,94,0.565671622983871,0.021647423073572983,2
echo005,95,0.5454242271505376,0.0424370990100213,2
echo005,96,0.5532591043307087,0.03679715948093969,2
echo005,97,0.5686887918307086,0.031843729164815204,2
echo005,98,0.5530247293307087,0.02814246710704194,2
echo005,99,0.5722695209973754,0.028179295585228626,2
echo005,100,0.580186187664042,0.04239508816533328,2
echo050,1,0.4283854166666667,0.0027621358640099515,2
echo050,2,0.4201171875,0.00543220053255291,2
echo050,3,0.4166049011752137,0.004813670963005354,2
echo050,4,0.4445026815632285,0.019605530907475296,2
echo050,5,0.4523290575640156,0.008035644517483054,2
echo050,6,0.4595619204672414,0.007901582413998048,2
echo050,7,0.4736653773368154,0.006795376129692543,2
echo050,8,0.4980394075311581,0.021859595220406987,2
echo050,9,0.49174502772115325,0.013599121679394612,2
echo050,10,0.5019842612410537,0.01824638091566767,2
echo050,11,0.5085591906263852,0.036294202858374376,2
echo050,12,0.5315307422950626,0.03980228557707155,2
echo050,13,0.5234837113737312,0.03297138138672689,2
echo050,14,0.5305219884901333,0.03458189658362585,2
echo050,15,0.5473318843234667,0.03419519756266441,2
echo050,16,0.5713979159596407,0.014430693330282693,2
echo050,17,0.5683463449213892,0.01966697843379267,2
echo050,18,0.5887541535991636,0.026046116186901797,2
echo050,19,0.5972017809139785,0.006880985343804519,2
echo050,20,0.5781913642473118,0.011975195487836713,2
echo050,21,0.5758240400634156,0.012653944203107637,2
echo050,22,0.5628552900634156,0.016219582695342936,2
echo050,23,0.567630874740835,0.039296953407582866,2
echo050,24,0.5645461773202001,0.03349880640923732,2
echo050,25,0.5764162170027398,0.001384777381887666,2
echo050,26,0.569125863095238,0.022697281205668933,2
echo050,27,0.5701633961640211,0.029431046923664755,2
echo050,28,0.5659036044973544,0.01774080406369827,2
echo050,29,0.5680247602513228,0.02269189606374734,2
echo050,30,0.5674307622354497,0.029843635780212513,2
echo050,31,0.5681835667226292,0.0033790510961131497,2
echo050,32,0.5819440134518259,0.0135221380658921,2
echo050,33,0.5767797506313131,0.008538961671232057,2
echo050,34,0.5749438131313132,0.012029743396095435,2
echo050,35,0.5701352714646465,0.0038194658485500867,2
echo050,36,0.5697991336441337,0.016933803634883303,2
echo050,37,0.5668240705128205,0.0004804020013080085,2
echo050,38,0.5749515593434344,0.002178031735909325,2
echo050,39,0.5873902612665112,0.034084525461035985,2
echo050,40,0.5974737224792483,0.028567800277440634,2
echo050,41,0.5967966391459151,0.03865880330062366,2
echo050,42,0.6015232016459151,0.03352123059356512,2
echo050,43,0.609536538135814,0.0446696573465055,2
echo050,44,0.6017332528794037,0.048118502680706325,2
echo050,45,0.606983636504975,0.054144184240552506,2
echo050,46,0.6255749906716418,0.030496913024634125,2
echo050,47,0.6236805595818982,0.04376451393942158,2
echo050,48,0.6213599110603928,0.04854805804971663,2
echo050,49,0.634029181893726,0.032288284930244666,2
echo050,50,0.6269153370554177,0.018139828000556465,2
echo050,51,0.6250817953887511,0.038343636506008937,2
echo050,52,0.638395497311828,0.018097038974822996,2
echo050,53,0.640674945584577,0.008620887128995077,2
echo050,54,0.6537218205845772,0.012009107122180597,2
echo050,55,0.6717296330845771,0.014163573096108363,2
echo050,56,0.6862087997512438,0.029852504803684825,2
echo050,57,0.6824067164179104,0.04241101586538344,2
echo050,58,0.6873307291666666,0.05323556521901848,2
echo050,59,0.6766209935897436,0.05447838470982996,2
echo050,60,0.6774038218725719,0.05322844848045974,2
echo050,61,0.6582241343725719,0.03243877254401149,2
echo050,62,0.6638491343725719,0.027172300163299187,2
echo050,63,0.6730288218725718,0.024723206363877058,2
echo050,64,0.6638557449494948,0.01786404394957876,2
echo050,65,0.6456042947404371,0.025404103129591037,2
echo050,66,0.6524402322404371,0.02958413540379273,2
echo050,67,0.6480391905737705,0.03636057539016377,2
echo050,68,0.6269324197404371,0.03129665963947891,2
echo050,69,0.6365157530737704,0.02901329399189731,2
echo050,70,0.6484765625,0.01578100290304346,2
echo050,71,0.6313151041666667,0.015817831381230302,2
echo050,72,0.6329427083333333,0.008139093679282634,2
echo050,73,0.6402994791666666,0.0012337540192577552,2
echo050,74,0.6293880208333333,0.007899708571068498,2
echo050,75,0.6201171875,0.041413623721055885,2
echo050,76,0.631953125,0.03056763689504345,2
echo050,77,0.6158333333333333,0.015762588663950073,2
echo050,78,0.6175390624999999,0.03305355917265242,2
echo050,79,0.6340104166666667,0.03465559797377815,2
echo050,80,0.6332291666666667,0.020439805393673655,2
echo050,81,0.6281770833333333,0.03170931971883429,2
echo050,82,0.6385416666666667,0.05163352641789268,2
echo050,83,0.635,0.04824530642470715,2
echo050,84,0.6434244791666666,0.01659122942315309,2
echo050,85,0.6573046874999999,0.004621974012443276,2
echo050,86,0.660703125,0.0037196762968668058,2
echo050,87,0.6652083333333334,0.00854420693933745,2
echo050,88,0.6629427083333334,0.014989190622027363,2
echo050,89,0.6425520833333334,0.00508232998977832,2
echo050,90,0.6336458333333332,0.005745242597140733,2
echo050,91,0.6349479166666667,0.0012521682583512166,2
echo050,92,0.6409635416666666,0.003204077602251534,2
echo050,93,0.6385026041666666,0.0031488348849713853,2
echo050,94,0.636640625,0.021986601477519154,2
echo050,95,0.6375260416666667,0.020218834524552823,2
echo050,96,0.6282291666666666,0.024159481690540382,2
echo050,97,0.6199479166666667,0.018340582137026037,2
echo050,98,0.6172526041666666,0.015228575730241577,2
echo050,99,0.6203385416666667,0.0009943689110435416,2
echo050,100,0.6224999999999999,0.019371779526256426,2
echo100,1,0.4375895145484698,0.04629961011670176,2
echo100,2,0.4299889260087262,0.04240223472725758,2
echo100,3,0.419419174578208,0.024659709632192377,2
echo100,4,0.4457531520150052,0.007497754794139569,2
echo100,5,0.45350749019666026,0.007770093505872282,2
echo100,6,0.4529371882970674,0.008677763082242775,2
echo100,7,0.47666600601832454,0.0017530770479445845,2
echo100,8,0.4982867189617119,0.0016127187603940634,2
echo100,9,0.48746830626329923,0.012425890257416694,2
echo100,10,0.5066701085119765,0.018625935331213424,2
echo100,11,0.5031588055787986,0.01491577091169656,2
echo100,12,0.5116733438425807,0.005338829706030918,2
echo100,13,0.5170763840557591,0.004918757945229597,2
echo100,14,0.5340161085181246,0.029096116891891195,2
echo100,15,0.5276879835181246,0.010018965191129055,2
echo100,16,0.5784116902861629,0.02061784544623776,2
echo100,17,0.5780317117039677,0.03459761084877112,2
echo100,18,0.5832164835293645,0.024841571603382337,2
echo100,19,0.5869488424003322,0.0014420816677386337,2
echo100,20,0.5916103007336655,0.00048454123488177934,2
echo100,21,0.5790258167220377,0.006459747701630774,2
echo100,22,0.579144138558201,0.025299118487765178,2
echo100,23,0.5783141552900182,0.027283118602281813,2
echo100,24,0.5797006478836373,0.00703754055975515,2
echo100,25,0.5803256478836372,0.004563430069086614,2
echo100,26,0.5724811876563646,0.004873030455412812,2
echo100,27,0.5828186959235603,0.006749821395392524,2
echo100,28,0.5886982823663465,0.016554360115167813,2
echo100,29,0.5795187176827802,0.0019710144491069366,2
echo100,30,0.5828520510161135,0.007789914002621202,2
echo100,31,0.5819437861089777,0.01789137328957004,2
echo100,32,0.5577510777756443,0.022163476759238725,2
echo100,33,0.5804463902756443,0.004960697425338976,2
echo100,34,0.5896457123655914,0.008491050377144222,2
echo100,35,0.5913997187758477,0.020005332434253995,2
echo100,36,0.5905431714365031,0.02210232454180601,2
echo100,37,0.6037853589365032,0.04554365090770375,2
echo100,38,0.5764285881031698,0.03451352169075741,2
echo100,39,0.5671577547698364,0.024459347145761222,2
echo100,40,0.5731186922698366,0.006122737844570957,2
echo100,41,0.5993425480769231,0.004060198072101661,2
echo100,42,0.6006576522435897,0.0006167353616359131,2
echo100,43,0.6111264022435897,0.031645011530000336,2
echo100,44,0.6309701522435898,0.027041451756650365,2
echo100,45,0.6256770833333334,0.049092361423003474,2
echo100,46,0.608671875,0.04073229687460009,2
echo100,47,0.6194270833333333,0.031451520371526695,2
echo100,48,0.6303255208333333,0.013792265080956373,2
echo100,49,0.6268880208333334,0.03500546851655274,2
echo100,50,0.6219921875,0.05467187586830368,2
echo100,51,0.632109375,0.07177870398607197,2
echo100,52,0.6219115360696518,0.08266509220233408,2
echo100,53,0.6293985152363184,0.08459858730714101,2
echo100,54,0.636768306902985,0.07535463928225437,2
echo100,55,0.6540776585820895,0.038624828436268986,2
echo100,56,0.6473068252487562,0.02890211019495393,2
echo100,57,0.6567488406882909,0.018274391290051043,2
echo100,58,0.6626863406882908,0.024645718016367266,2
echo100,59,0.6688972781882908,0.027168468772163005,2
echo100,60,0.6663926140091863,0.022484655897092663,2
echo100,61,0.6837920357611549,0.024799775232559686,2
echo100,62,0.7022171300853018,0.023012724076448277,2
echo100,63,0.6830895259186351,0.028260782218067118,2
echo100,64,0.6918525467519685,0.016457254959197986,2
echo100,65,0.7004072342519685,0.03139120286394504,2
echo100,66,0.6996223958333334,0.03275893134715798,2
echo100,67,0.6879621328551913,0.019030965166642478,2
echo100,68,0.6816470286885246,0.0002487431641469524,2
echo100,69,0.6594725495218579,0.014335636070597766,2
echo100,70,0.6463605703551912,0.02499748050567614,2
echo100,71,0.6293423411885246,0.05009608838997984,2
echo100,72,0.6238541666666666,0.0642656944359649,2
echo100,73,0.6425130208333334,0.07006617975038579,2
echo100,74,0.6453255208333333,0.07706359060587765,2
echo100,75,0.6534635416666668,0.06293986922124008,2
echo100,76,0.6658854166666668,0.049313332292124305,2
echo100,77,0.6743880208333333,0.03268527439078445,2
echo100,78,0.6732552083333334,0.034839740364712136,2
echo100,79,0.6731119791666667,0.010404045087770774,2
echo100,80,0.66703125,0.043752232085917636,2
echo100,81,0.6613802083333333,0.0389645299216336,2
echo100,82,0.6442317708333334,0.048705662402042195,2
echo100,83,0.6307552083333333,0.03373488601910814,2
echo100,84,0.6346614583333334,0.032777345586251366,2
echo100,85,0.6381119791666667,0.012724239213539143,2
echo100,86,0.6424088541666666,0.008857249003925274,2
echo100,87,0.6603515625,0.002780550103103334,2
echo100,88,0.6761588541666668,0.00719996748551924,2
echo100,89,0.6849869791666667,0.01136158552062755,2
echo100,90,0.68625,0.023201941257683607,2
echo100,91,0.6730338541666667,0.045354270887043364,2
echo100,92,0.6583723958333333,0.06126417346374074,2
echo100,93,0.6426822916666667,0.07148407616057753,2
echo100,94,0.6302994791666667,0.07809478799510804,2
echo100,95,0.6246334876543209,0.07638499179484304,2
echo100,96,0.6357011959876543,0.0628689403002878,2
echo100,97,0.6532793209876543,0.049647516631226775,2
echo100,98,0.6690996334876542,0.0335718859026888,2
echo100,99,0.6796595293209876,0.029465510584860716,2
echo100,100,0.6907682291666667,0.027934400704687338,2
