variant,step,population,num_traces,reward_mean
echo005,6,retained_trainable,128,0.45950520833333336
echo005,7,retained_trainable,128,0.5412760416666667
echo005,8,retained_trainable,128,0.533984375
echo005,9,retained_trainable,128,0.5329427083333333
echo005,10,retained_trainable,128,0.5088541666666666
echo005,11,retained_trainable,128,0.5673177083333333
echo005,12,retained_trainable,128,0.55625
echo005,13,retained_trainable,126,0.6231481481481481
echo005,14,retained_trainable,126,0.5883597883597884
echo005,15,retained_trainable,128,0.5696614583333334
echo005,16,retained_trainable,132,0.5541666666666667
echo005,17,retained_trainable,126,0.5542328042328042
echo005,18,retained_trainable,128,0.63125
echo005,19,retained_trainable,128,0.62578125
echo005,20,retained_trainable,128,0.7151041666666667
echo005,21,retained_trainable,128,0.6192708333333333
echo005,22,retained_trainable,128,0.6546875
echo005,23,retained_trainable,128,0.5688802083333333
echo005,24,retained_trainable,128,0.525
echo005,25,retained_trainable,126,0.53994708994709
echo005,26,retained_trainable,128,0.5955729166666667
echo005,27,retained_trainable,128,0.613671875
echo005,28,retained_trainable,128,0.5765625
echo005,29,retained_trainable,128,0.640625
echo005,30,retained_trainable,128,0.55625
echo005,31,retained_trainable,128,0.6796875
echo005,32,retained_trainable,128,0.6251302083333333
echo005,33,retained_trainable,130,0.6928205128205128
echo005,34,retained_trainable,128,0.65234375
echo005,35,retained_trainable,130,0.6473076923076924
echo005,36,retained_trainable,128,0.6428385416666667
echo005,37,retained_trainable,128,0.58125
echo005,38,retained_trainable,128,0.6440104166666667
echo005,39,retained_trainable,128,0.6076822916666667
echo005,40,retained_trainable,128,0.5755208333333334
echo005,41,retained_trainable,128,0.630859375
echo005,42,retained_trainable,128,0.573828125
echo005,43,retained_trainable,128,0.6658854166666667
echo005,44,retained_trainable,128,0.5977864583333333
echo005,45,retained_trainable,128,0.7158854166666666
echo005,46,retained_trainable,128,0.48489583333333336
echo005,47,retained_trainable,128,0.6255208333333333
echo005,48,retained_trainable,128,0.496875
echo005,49,retained_trainable,128,0.5802083333333333
echo005,50,retained_trainable,128,0.5401041666666667
echo005,51,retained_trainable,128,0.5533854166666666
echo005,52,retained_trainable,128,0.5984375
echo005,53,retained_trainable,128,0.6263020833333334
echo005,54,retained_trainable,128,0.598046875
echo005,55,retained_trainable,128,0.5541666666666667
echo005,56,retained_trainable,128,0.6403645833333333
echo005,57,retained_trainable,128,0.56484375
echo005,58,retained_trainable,128,0.5454427083333333
echo005,59,retained_trainable,128,0.5180989583333333
echo005,60,retained_trainable,128,0.5694010416666666
echo005,61,retained_trainable,128,0.6204427083333334
echo005,62,retained_trainable,128,0.5291666666666667
echo005,63,retained_trainable,128,0.5244791666666667
echo005,64,retained_trainable,128,0.5158854166666667
echo005,65,retained_trainable,128,0.5044270833333333
echo005,66,retained_trainable,128,0.6010416666666667
echo005,67,retained_trainable,128,0.6138020833333333
echo005,68,retained_trainable,128,0.5377604166666666
echo005,69,retained_trainable,128,0.62421875
echo005,70,retained_trainable,128,0.47356770833333334
echo005,71,retained_trainable,128,0.5796875
echo005,72,retained_trainable,128,0.5716145833333334
echo005,73,retained_trainable,128,0.478125
echo005,74,retained_trainable,128,0.5322916666666666
echo005,75,retained_trainable,128,0.5565104166666667
echo005,76,retained_trainable,128,0.5848958333333333
echo005,77,retained_trainable,128,0.5330729166666667
echo005,78,retained_trainable,128,0.48411458333333335
echo005,79,retained_trainable,128,0.4686197916666667
echo005,80,retained_trainable,128,0.48125
echo005,81,retained_trainable,128,0.6053385416666667
echo005,82,retained_trainable,128,0.49140625
echo005,83,retained_trainable,128,0.6571614583333333
echo005,84,retained_trainable,128,0.552734375
echo005,85,retained_trainable,128,0.5656249999999999
echo005,86,retained_trainable,128,0.5473958333333333
echo005,87,retained_trainable,128,0.5588541666666667
echo005,88,retained_trainable,128,0.5458333333333333
echo005,89,retained_trainable,128,0.59609375
echo005,90,retained_trainable,128,0.5546875
echo005,91,retained_trainable,128,0.5208333333333333
echo005,92,retained_trainable,128,0.5989583333333334
echo005,93,retained_trainable,128,0.5627604166666667
echo005,94,retained_trainable,128,0.5669270833333333
echo005,95,retained_trainable,128,0.6177083333333333
echo005,96,retained_trainable,128,0.6166666666666667
echo005,97,retained_trainable,128,0.655859375
echo005,98,retained_trainable,128,0.6444010416666667
echo005,99,retained_trainable,128,0.6360677083333334
echo005,100,retained_trainable,128,0.5916666666666667
echo050,1,retained_trainable,135,0.4530864197530864
echo050,2,retained_trainable,128,0.35768229166666665
echo050,3,retained_trainable,122,0.40232240437158473
echo050,4,retained_trainable,128,0.5888020833333333
echo050,5,retained_trainable,128,0.5415364583333333
echo050,6,retained_trainable,128,0.40716145833333334
echo050,7,retained_trainable,128,0.42526041666666664
echo050,8,retained_trainable,128,0.5001302083333333
echo050,9,retained_trainable,128,0.5368489583333333
echo050,10,retained_trainable,128,0.45286458333333335
echo050,11,retained_trainable,134,0.4931592039800995
echo050,12,retained_trainable,128,0.5497395833333333
echo050,13,retained_trainable,128,0.5768229166666666
echo050,14,retained_trainable,127,0.5531496062992126
echo050,15,retained_trainable,128,0.6783854166666666
echo050,16,retained_trainable,128,0.5962239583333333
echo050,17,retained_trainable,127,0.6708661417322835
echo050,18,retained_trainable,126,0.6193121693121693
echo050,19,retained_trainable,130,0.5817948717948718
echo050,20,retained_trainable,128,0.6375
echo050,21,retained_trainable,128,0.5016927083333333
echo050,22,retained_trainable,128,0.598046875
echo050,23,retained_trainable,128,0.4817708333333333
echo050,24,retained_trainable,124,0.5513440860215053
echo050,25,retained_trainable,128,0.5337239583333333
echo050,26,retained_trainable,128,0.5908854166666666
echo050,27,retained_trainable,128,0.581640625
echo050,28,retained_trainable,128,0.56875
echo050,29,retained_trainable,128,0.5451822916666667
echo050,30,retained_trainable,128,0.5744791666666667
echo050,31,retained_trainable,134,0.49216417910447763
echo050,32,retained_trainable,128,0.521875
echo050,33,retained_trainable,128,0.6399739583333334
echo050,34,retained_trainable,125,0.5526666666666666
echo050,35,retained_trainable,130,0.5161538461538461
echo050,36,retained_trainable,128,0.58671875
echo050,37,retained_trainable,128,0.6016927083333333
echo050,38,retained_trainable,128,0.6165364583333334
echo050,39,retained_trainable,128,0.6772135416666667
echo050,40,retained_trainable,128,0.5256510416666667
echo050,41,retained_trainable,128,0.6825520833333333
echo050,42,retained_trainable,128,0.6079427083333333
echo050,43,retained_trainable,128,0.6067708333333334
echo050,44,retained_trainable,128,0.691015625
echo050,45,retained_trainable,127,0.5750656167979002
echo050,46,retained_trainable,127,0.5927821522309711
echo050,47,retained_trainable,128,0.682421875
echo050,48,retained_trainable,128,0.6270833333333333
echo050,49,retained_trainable,128,0.6684895833333333
echo050,50,retained_trainable,128,0.7033854166666667
echo050,51,retained_trainable,130,0.7007692307692307
echo050,52,retained_trainable,128,0.601953125
echo050,53,retained_trainable,128,0.71640625
echo050,54,retained_trainable,126,0.6997354497354498
echo050,55,retained_trainable,134,0.641044776119403
echo050,56,retained_trainable,124,0.6793010752688172
echo050,57,retained_trainable,128,0.6911458333333333
echo050,58,retained_trainable,132,0.7141414141414142
echo050,59,retained_trainable,128,0.6809895833333334
echo050,60,retained_trainable,128,0.6967447916666667
echo050,61,retained_trainable,128,0.769921875
echo050,62,retained_trainable,128,0.7108072916666667
echo050,63,retained_trainable,128,0.6798177083333333
echo050,64,retained_trainable,128,0.7177083333333333
echo050,65,retained_trainable,128,0.6479166666666667
echo050,66,retained_trainable,128,0.673046875
echo050,67,retained_trainable,128,0.6924479166666666
echo050,68,retained_trainable,128,0.6458333333333334
echo050,69,retained_trainable,128,0.7053385416666667
echo050,70,retained_trainable,128,0.6341145833333334
echo050,71,retained_trainable,128,0.65625
echo050,72,retained_trainable,128,0.6662760416666667
echo050,73,retained_trainable,128,0.7104166666666667
echo050,74,retained_trainable,128,0.7147135416666667
echo050,75,retained_trainable,128,0.7209635416666667
echo050,76,retained_trainable,128,0.6412760416666666
echo050,77,retained_trainable,128,0.644921875
echo050,78,retained_trainable,128,0.7029947916666667
echo050,79,retained_trainable,128,0.6625
echo050,80,retained_trainable,128,0.6182291666666666
echo050,81,retained_trainable,128,0.7002604166666666
echo050,82,retained_trainable,124,0.6741935483870968
echo050,83,retained_trainable,128,0.709375
echo050,84,retained_trainable,128,0.6983072916666666
echo050,85,retained_trainable,128,0.6584635416666667
echo050,86,retained_trainable,128,0.658984375
echo050,87,retained_trainable,128,0.687109375
echo050,88,retained_trainable,128,0.64375
echo050,89,retained_trainable,128,0.6484375
echo050,90,retained_trainable,128,0.6375
echo050,91,retained_trainable,128,0.6377604166666666
echo050,92,retained_trainable,128,0.7135416666666666
echo050,93,retained_trainable,128,0.687109375
echo050,94,retained_trainable,128,0.6950520833333333
echo050,95,retained_trainable,128,0.6188802083333333
echo050,96,retained_trainable,128,0.6708333333333333
echo050,97,retained_trainable,128,0.6920572916666666
echo050,98,retained_trainable,128,0.6799479166666667
echo050,99,retained_trainable,128,0.7010416666666667
echo050,100,retained_trainable,128,0.7725260416666667
echo100,1,retained_trainable,132,0.47222222222222227
echo100,2,retained_trainable,128,0.39544270833333334
echo100,3,retained_trainable,124,0.3689516129032258
echo100,4,retained_trainable,128,0.46731770833333336
echo100,5,retained_trainable,128,0.5162760416666666
echo100,6,retained_trainable,132,0.43547979797979797
echo100,7,retained_trainable,126,0.5033068783068783
echo100,8,retained_trainable,128,0.48658854166666665
echo100,9,retained_trainable,128,0.4513020833333333
echo100,10,retained_trainable,132,0.5853535353535353
echo100,11,retained_trainable,128,0.49453125
echo100,12,retained_trainable,128,0.73828125
echo100,13,retained_trainable,122,0.49631147540983606
echo100,14,retained_trainable,128,0.46705729166666665
echo100,15,retained_trainable,132,0.6035353535353536
echo100,16,retained_trainable,125,0.7206666666666667
echo100,17,retained_trainable,131,0.5396946564885496
echo100,18,retained_trainable,128,0.6875
echo100,19,retained_trainable,125,0.5953333333333334
echo100,20,retained_trainable,128,0.5388020833333333
echo100,21,retained_trainable,128,0.5369791666666667
echo100,22,retained_trainable,133,0.6152882205513784
echo100,23,retained_trainable,128,0.5662760416666667
echo100,24,retained_trainable,123,0.6537940379403795
echo100,25,retained_trainable,128,0.6716145833333333
echo100,26,retained_trainable,128,0.7740885416666666
echo100,27,retained_trainable,128,0.6138020833333333
echo100,28,retained_trainable,128,0.5645833333333333
echo100,29,retained_trainable,130,0.6534615384615385
echo100,30,retained_trainable,128,0.5893229166666667
echo100,31,retained_trainable,128,0.5200520833333333
echo100,32,retained_trainable,128,0.71875
echo100,33,retained_trainable,126,0.6428571428571429
echo100,34,retained_trainable,128,0.55
echo100,35,retained_trainable,130,0.5944871794871794
echo100,36,retained_trainable,127,0.5280839895013123
echo100,37,retained_trainable,128,0.6438802083333334
echo100,38,retained_trainable,128,0.573046875
echo100,39,retained_trainable,128,0.61015625
echo100,40,retained_trainable,128,0.6119791666666666
echo100,41,retained_trainable,130,0.6657692307692308
echo100,42,retained_trainable,127,0.7145669291338582
echo100,43,retained_trainable,127,0.684251968503937
echo100,44,retained_trainable,130,0.5915384615384616
echo100,45,retained_trainable,128,0.6734375
echo100,46,retained_trainable,128,0.56875
echo100,47,retained_trainable,128,0.6154947916666667
echo100,48,retained_trainable,128,0.686328125
echo100,49,retained_trainable,128,0.62109375
echo100,50,retained_trainable,128,0.6475260416666666
echo100,51,retained_trainable,128,0.6911458333333333
echo100,52,retained_trainable,128,0.6446614583333333
echo100,53,retained_trainable,128,0.7130208333333333
echo100,54,retained_trainable,128,0.6712239583333334
echo100,55,retained_trainable,128,0.7169270833333333
echo100,56,retained_trainable,128,0.6942708333333333
echo100,57,retained_trainable,133,0.6527568922305764
echo100,58,retained_trainable,128,0.6809895833333334
echo100,59,retained_trainable,128,0.6493489583333333
echo100,60,retained_trainable,128,0.71171875
echo100,61,retained_trainable,128,0.6752604166666667
echo100,62,retained_trainable,128,0.6654947916666667
echo100,63,retained_trainable,128,0.7260416666666667
echo100,64,retained_trainable,128,0.7098958333333333
echo100,65,retained_trainable,128,0.6890625
echo100,66,retained_trainable,128,0.6984374999999999
echo100,67,retained_trainable,128,0.6930989583333333
echo100,68,retained_trainable,128,0.5484375
echo100,69,retained_trainable,128,0.6908854166666667
echo100,70,retained_trainable,128,0.5291666666666667
echo100,71,retained_trainable,128,0.6123697916666667
echo100,72,retained_trainable,128,0.6102864583333333
echo100,73,retained_trainable,128,0.5196614583333333
echo100,74,retained_trainable,128,0.6203125
echo100,75,retained_trainable,128,0.580078125
echo100,76,retained_trainable,128,0.571875
echo100,77,retained_trainable,128,0.6216145833333333
echo100,78,retained_trainable,128,0.7416666666666667
echo100,79,retained_trainable,128,0.6705729166666666
echo100,80,retained_trainable,128,0.628125
echo100,81,retained_trainable,130,0.6092307692307692
echo100,82,retained_trainable,128,0.5895833333333333
echo100,83,retained_trainable,128,0.5294270833333333
echo100,84,retained_trainable,128,0.58359375
echo100,85,retained_trainable,128,0.5811197916666667
echo100,86,retained_trainable,128,0.5787760416666666
echo100,87,retained_trainable,128,0.629296875
echo100,88,retained_trainable,128,0.7018229166666666
echo100,89,retained_trainable,128,0.61171875
echo100,90,retained_trainable,128,0.5755208333333334
echo100,91,retained_trainable,128,0.494921875
echo100,92,retained_trainable,128,0.5579427083333334
echo100,93,retained_trainable,128,0.5932291666666667
echo100,94,retained_trainable,122,0.46980874316939886
echo100,95,retained_trainable,128,0.47291666666666665
echo100,96,retained_trainable,128,0.5533854166666666
echo100,97,retained_trainable,128,0.5787760416666666
echo100,98,retained_trainable,128,0.6760416666666667
echo100,99,retained_trainable,128,0.5579427083333334
echo100,100,retained_trainable,128,0.5891927083333334
